Date,Technology Return,Financials Return,Energy Return,Technology Portfolio,Financials Portfolio,Energy Portfolio
2022-02-28,0.0004692294103695,-0.0222605272408957,0.0240592753695589,87.99325589755749,98.76617795476282,127.9450224711336
2022-03-01,-0.0190436687011492,-0.0464279619504639,0.0138520903064589,86.31754148430898,94.18066560268636,129.71732847666567
2022-03-02,0.0137294367651629,0.0259078000988585,0.02282804537412,87.50263271184211,96.62067946029816,132.67852153694065
2022-03-03,-0.0098126752792851,-0.0120649203592914,0.0021086989644702,86.64399779095825,95.45495865754904,132.95830059791305
2022-03-04,-0.0180509172038572,-0.0358379190874033,0.03518130026351,85.07999416062248,92.03405157268838,137.63594649377424
2022-03-05,-0.0180509172038572,-0.0358379190874033,0.03518130026351,85.07999416062248,92.03405157268838,137.63594649377424
2022-03-06,-0.0180509172038572,-0.0358379190874033,0.03518130026351,85.07999416062248,92.03405157268838,137.63594649377424
2022-03-07,-0.0413804194730037,-0.0520027774152326,0.0282477208568747,81.5593483134952,87.24802527413182,141.52384829020212
2022-03-08,-0.0004731872307282,0.0019089574634146,0.0205329933290114,81.52075547132675,87.41457804314706,144.42975652304088
2022-03-09,0.042997687225997,0.051760780607614,-0.036015291348336,85.02595941750984,91.93922483914554,139.22807676249434
2022-03-10,-0.015072907337653,-0.0062143300940457,0.0279693013359129,83.74437100991466,91.3678841474044,143.12218879588414
2022-03-11,-0.0212580536226836,-0.0131464363258842,-0.0062472239397321,81.96412868038799,90.1667220762298,142.22807243173165
2022-03-12,-0.0212580536226836,-0.0131464363258842,-0.0062472239397321,81.96412868038799,90.1667220762298,142.22807243173165
2022-03-13,-0.0212580536226836,-0.0131464363258842,-0.0062472239397321,81.96412868038799,90.1667220762298,142.22807243173165
2022-03-14,-0.0158536216672085,0.0139418497491426,-0.0294758608657414,80.66470039400672,91.42381296778927,138.0357775575313
2022-03-15,0.0306728921880918,0.0117156224383681,-0.0453647664611885,83.13892005257682,92.49489984239588,131.77381674534533
2022-03-16,0.0334053819860905,0.0371418556721932,-0.0089883083980661,85.91620743484418,95.93033206275612,130.58939304164795
2022-03-17,0.0068753365831352,0.0098597883983024,0.0317500853272648,86.5069102789052,96.8761848378738,134.735617413556
2022-03-18,0.0224381137665862,0.0022177018025782,-0.0014691817878993,88.44796217333912,97.09102732761563,134.5376662982706
2022-03-19,0.0224381137665862,0.0022177018025782,-0.0014691817878993,88.44796217333912,97.09102732761563,134.5376662982706
2022-03-20,0.0224381137665862,0.0022177018025782,-0.0014691817878993,88.44796217333912,97.09102732761563,134.5376662982706
2022-03-21,-0.0034818860142936,-0.006346150406587,0.0383284524598402,88.13999645085501,96.47487306506454,139.69428684504172
2022-03-22,0.0200390356344819,0.0277363455442344,-0.0052990953805563,89.90623698055681,99.15073348073332,138.95403349493102
2022-03-23,-0.0086259902349977,-0.027266963009719,0.0166029517369022,89.13070665829714,96.44719409852766,141.26108060669526
2022-03-24,0.0226776093854015,0.0045324635834206,0.0002498208388374,91.1519780081388,96.88433749350231,141.2963705683475
2022-03-25,0.0026963420992477,0.0120907344542001,0.0207048170370439,91.39775492387186,98.05574029090737,144.2218860689635
2022-03-26,0.0026963420992477,0.0120907344542001,0.0207048170370439,91.39775492387186,98.05574029090737,144.2218860689635
2022-03-27,0.0026963420992477,0.0120907344542001,0.0207048170370439,91.39775492387186,98.05574029090737,144.2218860689635
2022-03-28,0.0080229990081612,-0.0069547817754524,-0.0264633887980319,92.13103902097424,97.37378401535366,140.40528622473505
2022-03-29,0.0193122648851041,0.0050463388978526,-0.0028574327755074,93.91029805068716,97.86516512926144,140.00408755802198
2022-03-30,-0.0078197627513379,-0.0142254625790917,0.0098903291952468,93.17594180002337,96.4729878849185,141.388774072651
2022-03-31,-0.0179001447184579,-0.0288011553631588,-0.0146032524601439,91.50807895752432,93.69445437249682,139.3240381098378
2022-04-01,0.0059016392156305,-0.0010016823135657,0.007792380558393,92.04812662484706,93.60060229467273,140.40970403572172
2022-04-02,0.0059016392156305,-0.0010016823135657,0.007792380558393,92.04812662484706,93.60060229467273,140.40970403572172
2022-04-03,0.0059016392156305,-0.0010016823135657,0.007792380558393,92.04812662484706,93.60060229467273,140.40970403572172
2022-04-04,0.0216792442461206,0.0010767517576762,0.000335305052412,94.04366044434497,93.70138690771304,140.45678411889256
2022-04-05,-0.0150778055799709,-0.0160894822001725,-0.0114464411008151,92.62568841613631,92.19378011092992,138.84905381226577
2022-04-06,-0.0288501549083765,-0.0137519471352134,0.0081638153467291,89.95342295683578,90.92593612064891,139.98259184865717
2022-04-07,-0.001274670973167,-0.004405754004669,0.0151381121240467,89.83876193965568,90.5253388134571,142.1016640194768
2022-04-08,-0.0112779138847756,0.013249956256614,0.0261992881268272,88.8255681189854,91.72479559285055,145.82462645842466
2022-04-09,-0.0112779138847756,0.013249956256614,0.0261992881268272,88.8255681189854,91.72479559285055,145.82462645842466
2022-04-10,-0.0112779138847756,0.013249956256614,0.0261992881268272,88.8255681189854,91.72479559285055,145.82462645842466
2022-04-11,-0.0282696494047711,-0.0014566023194134,-0.0331567592104382,86.31450045008208,91.59118904284227,140.98955443199057
2022-04-12,-0.0040385109033366,-0.011651444172434,0.0183947812909821,85.96591839889837,90.52401941702276,143.58302645008004
2022-04-13,0.0153113945980582,-0.005717074362089,0.0135131485438634,87.28217649748838,90.00648686646045,145.52328521487746
2022-04-14,-0.0231702619045556,-0.0231392674789161,0.0066436251498393,85.25982560844193,87.92380269201988,146.49008737241826
2022-04-15,-0.0231702619045556,-0.0231392674789161,0.0066436251498393,85.25982560844193,87.92380269201988,146.49008737241826
2022-04-16,-0.0231702619045556,-0.0231392674789161,0.0066436251498393,85.25982560844193,87.92380269201988,146.49008737241826
2022-04-17,-0.0231702619045556,-0.0231392674789161,0.0066436251498393,85.25982560844193,87.92380269201988,146.49008737241826
2022-04-18,0.0030854046858647,0.0183678839482456,0.011822591294954,85.52288667389021,89.53877689615533,148.22197980418449
2022-04-19,0.0183558780310234,0.0200409208331503,-0.0089093505757216,87.09273435053719,91.33321643542828,146.90141822308146
2022-04-20,-0.013655302203731,0.0096003432210518,0.0025700709514865,85.90345674323133,92.210046660691,147.27896529078876
2022-04-21,-0.0212602500805188,-0.0176954314293489,-0.0263808409271793,84.0771277700892,90.57835010290968,143.3936223355329
2022-04-22,-0.0301080493538754,-0.0317117898851799,-0.0182529175178978,81.54572945765527,87.70594849629994,140.7762703744498
2022-04-23,-0.0301080493538754,-0.0317117898851799,-0.0182529175178978,81.54572945765527,87.70594849629994,140.7762703744498
2022-04-24,-0.0301080493538754,-0.0317117898851799,-0.0182529175178978,81.54572945765527,87.70594849629994,140.7762703744498
2022-04-25,0.0168754785897337,-0.0013370095400417,-0.0355762347911726,82.92185266920214,87.58868480644199,135.7679807265828
2022-04-26,-0.0367315372613351,-0.0284182577342394,0.0015616160142185,79.8760055481044,85.09956698700945,135.97999817950355
2022-04-27,0.0031116918302192,-0.0049266046596811,0.0163295229952858,80.12455506199898,84.6803150637544,138.20048668667465
2022-04-28,0.0565822622273934,0.015009947146997,0.028266229035474,84.65818364737024,85.95136211725243,142.10689329617418
2022-04-29,-0.0365104758255745,-0.0354213372294356,-0.0246842023437387,81.56727307987587,82.90684993436788,138.59909798761134
2022-04-30,-0.0365104758255745,-0.0354213372294356,-0.0246842023437387,81.56727307987587,82.90684993436788,138.59909798761134
2022-05-01,-0.0365104758255745,-0.0354213372294356,-0.0246842023437387,81.56727307987587,82.90684993436788,138.59909798761134
2022-05-02,0.018440516021644,0.0073508046109076,0.0138985306184736,83.07141568594713,83.51628198914128,140.52542179468497
2022-05-03,0.0016972052328994,0.0168195148356533,0.0220783118111094,83.21240492735369,84.92098533307625,143.62798587445567
2022-05-04,0.0391358121379839,0.0382629062689317,0.0403299003514983,86.46898997414046,88.17030903514107,149.4204882324589
2022-05-05,-0.0510712218818447,-0.030231614305813,-0.0111124221140024,82.05291300127212,85.50477825916634,147.76006469473947
2022-05-06,-0.0076172863038998,-0.0058354080215846,0.0243596882804498,81.42789247087245,85.00582299022899,151.3594538110024
2022-05-07,-0.0076172863038998,-0.0058354080215846,0.0243596882804498,81.42789247087245,85.00582299022899,151.3594538110024
2022-05-08,-0.0076172863038998,-0.0058354080215846,0.0243596882804498,81.42789247087245,85.00582299022899,151.3594538110024
2022-05-09,-0.0359636323953169,-0.0216900452669733,-0.0816707008091993,78.49944967932461,83.1620428416146,138.9978211441602
2022-05-10,0.0138740574569506,-0.0145200810956521,0.0071990872257199,79.58855555451456,81.95452323547427,139.99847858276203
2022-05-11,-0.027663789359307,-0.0106314709533014,0.0154247568000196,77.38683451824296,81.08322610220466,142.1579210672739
2022-05-12,-0.0123539832189045,-0.009799979333895,0.0005203825611262,76.43079886324045,80.28861216207753,142.23189757032327
2022-05-13,0.0304250554648927,0.0188706527444581,0.0320186840416981,78.7562101578806,81.80371068152257,146.7859757592786
2022-05-14,0.0304250554648927,0.0188706527444581,0.0320186840416981,78.7562101578806,81.80371068152257,146.7859757592786
2022-05-15,0.0304250554648927,0.0188706527444581,0.0320186840416981,78.7562101578806,81.80371068152257,146.7859757592786
2022-05-16,-0.0061575289273631,-0.0113758622668108,0.0273931873705509,78.27126651562396,80.87312293589554,150.80691149662167
2022-05-17,0.022040489554968,0.0333296060220405,0.0112788719821869,79.99640354771569,83.56859226112098,152.50784334542104
2022-05-18,-0.0448293395375461,-0.0286468786294814,-0.0261015369701263,76.41021761129258,81.17461294138002,148.52715423410632
2022-05-19,-0.0136327768166319,-0.0069947526270449,-0.0006348846083803,75.36853416808756,80.60681660425895,148.43285662995655
2022-05-20,-0.0005432041320424,-0.0062987935253757,0.0055204953368382,75.32759366890147,80.0990909097309,149.2522795228158
2022-05-21,-0.0005432041320424,-0.0062987935253757,0.0055204953368382,75.32759366890147,80.0990909097309,149.2522795228158
2022-05-22,-0.0005432041320424,-0.0062987935253757,0.0055204953368382,75.32759366890147,80.0990909097309,149.2522795228158
2022-05-23,0.0289861547762805,0.0486031231980867,0.0284934735256776,77.51105095791301,83.99215689327131,153.50499539804622
2022-05-24,-0.0318548783055425,-0.0026717839912524,0.0041142511546133,75.04194586231398,83.7677479930931,154.13655350260152
2022-05-25,0.005855718782193,0.0125048128999048,0.0200944047549788,75.48137039415225,84.8152480087931,157.2338357962202
2022-05-26,0.0227331888596311,0.0287664845924901,0.0106246057802036,77.19730264270628,87.2550845338463,158.90438331686428
2022-05-27,0.0324698183339027,0.0129142480155735,0.0148888701096309,79.70388503538226,88.38191833613622,161.27029003992007
2022-05-28,0.0324698183339027,0.0129142480155735,0.0148888701096309,79.70388503538226,88.38191833613622,161.27029003992007
2022-05-29,0.0324698183339027,0.0129142480155735,0.0148888701096309,79.70388503538226,88.38191833613622,161.27029003992007
2022-05-30,0.0324698183339027,0.0129142480155735,0.0148888701096309,79.70388503538226,88.38191833613622,161.27029003992007
2022-05-31,-0.0007469396086775,0.0001837399574155,-0.019460392620165,79.64435104668385,88.3981576260476,158.13190687777535
2022-06-01,-0.0046858603033791,-0.0149857438471452,0.0174076920706631,79.27114874372579,87.07344547930408,160.88461841925044
2022-06-02,0.0257741795705577,0.0113268611161734,-0.0031422331113169,81.31429756621097,88.05971430315486,160.3790814441519
2022-06-03,-0.0278698921480395,-0.0133710046870973,0.014739090210819,79.04807686294708,86.88226745046293,162.74292319348555
2022-06-04,-0.0278698921480395,-0.0133710046870973,0.014739090210819,79.04807686294708,86.88226745046293,162.74292319348555
2022-06-05,-0.0278698921480395,-0.0133710046870973,0.014739090210819,79.04807686294708,86.88226745046293,162.74292319348555
2022-06-06,0.0086059651822564,0.0015725638962795,-0.0028713667194967,79.72836186015392,87.01889536748244,162.2756285799942
2022-06-07,0.010439901270991,0.0057118930817436,0.034184997294315,80.56071808647178,87.51593799391294,167.82302050393454
2022-06-08,-0.0028974750075976,-0.0181084729544478,0.0052771274155329,80.32729541922211,85.93115799766703,168.7086439663934
2022-06-09,-0.0327339668909965,-0.0313721183532418,-0.0236186949976193,77.697864390526,83.2353155387331,164.72396596108922
2022-06-10,-0.0388725400730661,-0.050993858859687,-0.0159240435471523,74.67755104341362,78.99082560600942,162.1008943538652
2022-06-11,-0.0388725400730661,-0.050993858859687,-0.0159240435471523,74.67755104341362,78.99082560600942,162.1008943538652
2022-06-12,-0.0388725400730661,-0.050993858859687,-0.0159240435471523,74.67755104341362,78.99082560600942,162.1008943538652
2022-06-13,-0.0442368793614585,-0.0324049375159514,-0.0495746340342133,71.37404922689697,76.43113283791327,154.06480183965368
2022-06-14,0.0050479014231434,-0.0212312361944529,-0.000281568545547,71.73433839156495,74.80840540402194,154.0214220374797
2022-06-15,0.0251856747553912,0.0167850766407101,-0.020170169241401,73.54101610708807,76.06407022209775,150.91478388818248
2022-06-16,-0.0374741153228891,-0.0201598747394109,-0.0500461530703661,70.7851315885286,74.5306280942505,143.3620795131333
2022-06-17,0.0112254056427029,0.0069335112656357,-0.0519699712557048,71.57972340408192,75.0473870437769,135.9115563616777
2022-06-18,0.0112254056427029,0.0069335112656357,-0.0519699712557048,71.57972340408192,75.0473870437769,135.9115563616777
2022-06-19,0.0112254056427029,0.0069335112656357,-0.0519699712557048,71.57972340408192,75.0473870437769,135.9115563616777
2022-06-20,0.0112254056427029,0.0069335112656357,-0.0519699712557048,71.57972340408192,75.0473870437769,135.9115563616777
2022-06-21,0.0218527426194992,0.0214729238007428,0.0540916722455517,73.14393667640627,76.65887386721276,143.2632397227764
2022-06-22,-0.003221771182547,-0.0064717635843741,-0.0398094794532635,72.90828364904418,76.16275575889982,137.56000472462455
2022-06-23,0.0159201683512684,-0.0096497511072343,-0.0352567335720333,74.068995798939,75.42780412218535,132.71008828788084
2022-06-24,0.0424897216938953,0.0437945194230968,0.0186979161149044,77.21616681658222,78.73112855485594,135.19149038628916
2022-06-25,0.0424897216938953,0.0437945194230968,0.0186979161149044,77.21616681658222,78.73112855485594,135.19149038628916
2022-06-26,0.0424897216938953,0.0437945194230968,0.0186979161149044,77.21616681658222,78.73112855485594,135.19149038628916
2022-06-27,-0.008429976586635,-0.0083049108307746,0.0217087354291704,76.56523633820873,78.07727355260162,138.12632668336033
2022-06-28,-0.0340790365191562,-0.0045833613402215,0.0269774870270014,73.95596685294109,77.71941719545072,141.85262786954803
2022-06-29,0.0096893503904016,-0.0092634277564323,-0.0309526624605167,74.67255212924016,76.99946898898864,137.46191135996463
2022-06-30,-0.018214569171326,-0.0179913034452132,-0.0197515384458154,73.31242376328268,75.61414817728746,134.74682713290304
2022-07-01,0.0061275679213051,0.0142592110149767,0.0158957778136871,73.76165061936769,76.69234627186512,136.88873275810693
2022-07-02,0.0061275679213051,0.0142592110149767,0.0158957778136871,73.76165061936769,76.69234627186512,136.88873275810693
2022-07-03,0.0061275679213051,0.0142592110149767,0.0158957778136871,73.76165061936769,76.69234627186512,136.88873275810693
2022-07-04,0.0061275679213051,0.0142592110149767,0.0158957778136871,73.76165061936769,76.69234627186512,136.88873275810693
2022-07-05,0.0257852842899685,-0.0041865912161245,-0.037060111002248,75.6636157502854,76.37126676861935,131.81562112713442
2022-07-06,0.0097900835640235,-0.009965208344324,-0.0167998054047565,76.40436887123685,75.61021118375011,129.60114434289147
2022-07-07,0.020774131281821,0.0216746275487958,0.0337806137084695,77.99160326067262,77.24903435004369,133.97915053611428
2022-07-08,0.0010108896112875,-0.0019681282121892,-0.0001979020380045,78.07044416217649,77.096998346175,133.95263578917306
2022-07-09,0.0010108896112875,-0.0019681282121892,-0.0001979020380045,78.07044416217649,77.096998346175,133.95263578917306
2022-07-10,0.0010108896112875,-0.0019681282121892,-0.0001979020380045,78.07044416217649,77.096998346175,133.95263578917306
2022-07-11,-0.019680204820515,-0.0115638367192417,-0.0093649319286296,76.53400183063627,76.20546124575618,132.69817847334696
2022-07-12,-0.0099097884921104,-0.0030203560260041,-0.018431118419889,75.77556606003988,75.97529362166814,130.25240263180115
2022-07-13,-0.0070425273969812,-0.0119316800694816,-0.001320296852353,75.24191456004029,75.06878072498947,130.08043079459495
2022-07-14,0.001170333615521,-0.0203071497221383,-0.0194834274196849,75.32997270194606,73.54434775534874,127.54601816248712
2022-07-15,0.0171982820528669,0.0526405628833954,0.0183748069429205,76.6255188195089,77.41576361808248,129.88965162256105
2022-07-16,0.0171982820528669,0.0526405628833954,0.0183748069429205,76.6255188195089,77.41576361808248,129.88965162256105
2022-07-17,0.0171982820528669,0.0526405628833954,0.0183748069429205,76.6255188195089,77.41576361808248,129.88965162256105
2022-07-18,-0.0126984237215666,0.0003133305738161,0.0190606444170537,75.65249551365389,77.44002034371934,132.36543208559368
2022-07-19,0.0335586595832073,0.0378137312538681,0.0310689747571293,78.19129185721673,80.36831646129082,136.4778903537775
2022-07-20,0.0121677148823709,0.001612468694771,0.0115380301948382,79.14270120281958,80.49790785563609,138.05257637360722
2022-07-21,0.009346277411911,0.0088810179894066,-0.0145116469114119,79.88239084338913,81.21281122341159,136.04920613006271
2022-07-22,-0.030782482061769,-0.0038593664669181,-0.0034711649188962,77.42341258020127,80.89938122309181,135.57695689850036
2022-07-23,-0.030782482061769,-0.0038593664669181,-0.0034711649188962,77.42341258020127,80.89938122309181,135.57695689850036
2022-07-24,-0.030782482061769,-0.0038593664669181,-0.0034711649188962,77.42341258020127,80.89938122309181,135.57695689850036
2022-07-25,-0.0060896314870331,0.0057105187661807,0.0344163112650513,76.95193252911933,81.36135865773868,140.24301564748757
2022-07-26,-0.0206660284285003,-0.018188079134137,-0.0092172059478924,75.36164170384451,79.88155182801083,138.9503668895112
2022-07-27,0.0499542047329893,0.0191086733752503,0.020022863337493,79.12627258253254,81.40798231060042,141.73255109643438
2022-07-28,0.0039095405824088,9.06168837967816e-05,0.0040288549850293,79.4356199563287,81.41535924827359,142.3035709914602
2022-07-29,0.0161860519150459,0.0108645240778625,0.0500295358546583,80.72136902484569,82.29989837913428,149.42295259862334
2022-07-30,0.0161860519150459,0.0108645240778625,0.0500295358546583,80.72136902484569,82.29989837913428,149.42295259862334
2022-07-31,0.0161860519150459,0.0108645240778625,0.0500295358546583,80.72136902484569,82.29989837913428,149.42295259862334
2022-08-01,-0.0066027893504586,-0.0051672307190777,-0.0207000391344059,80.188382829094,81.87463581605265,146.32989163225335
2022-08-02,-0.0064239227016043,-0.0150485244246584,-0.0024739853709222,79.67325885623325,80.64254335921476,145.9678736210265
2022-08-03,0.0316556318841691,0.0187386090060542,-0.030571300811951,82.19536620959829,82.15367244847685,141.5054458476773
2022-08-04,0.0043419667079623,-0.0093210853650382,-0.0360930994139935,82.55225575322913,81.38791105453322,136.39807572307555
2022-08-05,-0.0043771390638345,0.0175871262119166,0.0192929099093521,82.19091304976402,82.81929051837352,139.02959150980985
2022-08-06,-0.0043771390638345,0.0175871262119166,0.0192929099093521,82.19091304976402,82.81929051837352,139.02959150980985
2022-08-07,-0.0043771390638345,0.0175871262119166,0.0192929099093521,82.19091304976402,82.81929051837352,139.02959150980985
2022-08-08,-0.0026934663120546,-0.0086092283390685,0.0044768026934392,81.96953459430748,82.10628033542119,139.65199955954873
2022-08-09,-0.0035877717007863,0.0065125444047633,0.017265498798496,81.6754466177634,82.64100113201557,142.06316099015166
2022-08-10,0.0285927432963916,0.029239991999431,0.0066250929423138,84.01077169652322,85.05742334394067,143.00434263539032
2022-08-11,-0.0059234102945215,0.0152040094389466,0.0290716840198586,83.51314142660534,86.35063721131442,147.16171969795394
2022-08-12,0.0183789455396752,0.0156046074656204,0.0077792840095749,85.04802490473212,87.69810500940316,148.3065325108218
2022-08-13,0.0183789455396752,0.0156046074656204,0.0077792840095749,85.04802490473212,87.69810500940316,148.3065325108218
2022-08-14,0.0183789455396752,0.0156046074656204,0.0077792840095749,85.04802490473212,87.69810500940316,148.3065325108218
2022-08-15,0.0069975177818674,5.2503300562600384e-05,-0.0196099506908889,85.64314997131567,87.70270944936924,145.3982487211479
2022-08-16,-0.0024238216750608,0.005433402726299,-0.0053829711450697,85.4355662480947,88.17923358999525,144.61557414373826
2022-08-17,-0.0078125269376672,-0.0052517205065403,0.00512961291084,84.76809858534662,87.71614090069967,145.35739605997452
2022-08-18,0.0003769560475106,-0.0012784726685817,0.0251808670118782,84.80005243274434,87.60399821196467,149.01762131935368
2022-08-19,-0.0198914070622664,-0.0216996532377086,0.0028954618193264,83.11326007090308,85.70302182852818,149.4490961522907
2022-08-20,-0.0198914070622664,-0.0216996532377086,0.0028954618193264,83.11326007090308,85.70302182852818,149.4490961522907
2022-08-21,-0.0198914070622664,-0.0216996532377086,0.0028954618193264,83.11326007090308,85.70302182852818,149.4490961522907
2022-08-22,-0.0256088021552026,-0.0203942127216863,-0.0045805130136929,80.98482903727343,83.95517617046585,148.76454262248052
2022-08-23,-0.0052317178693825,-0.0043629538647977,0.0406265288060847,80.56113926005024,83.58888361012315,154.80832959865674
2022-08-24,0.0013221065395818,0.0046731912748231,0.00945167053471,80.66764966910212,83.97951045168217,156.27152692605205
2022-08-25,0.0194780560076893,0.0186788150830147,0.0065575412429323,82.23889866736555,85.54814819817123,157.29628390896565
